226220,1
227090,3
227390,2
227670,1
228010,0
228270,3
228570,2
228910,1
229610,0
229910,1
230190,3
230480,0
230880,2
231360,1
231730,3
232330,3
232890,2
233160,1
233440,0
233730,3
234040,2
234330,1
234680,0
235240,0
235560,1
235880,2
236180,3
236450,0
236740,1
236940,2
237270,3
237860,3
238140,0
238440,2
238690,1
239040,3
239340,0
239910,3
239960,0
240520,2
240810,1
241090,3
241730,3
242010,2
242240,1
242560,0
242810,3
243130,2
243360,1
243730,0
243990,0
244280,1
244530,2
244910,3
245180,0
245430,2
245780,1
246060,3
246340,0
246640,2
247190,3
247480,2
247760,0
248070,1
248400,3
248640,0
249210,2
249220,1
250140,3
250440,2
250730,1
251030,0
251310,3
251940,2
252230,1
252530,3
252840,0
253090,2
253410,1
253730,3
254040,0
254340,2
254640,1
255010,3
255290,2
255310,1
255760,3
255780,0
256140,2
256459,1
256880,3
257310,0
257540,2
257930,3
258230,2
258510,1
258810,0
259079,0
259390,1
259640,2
260030,3
260280,0
260590,2
260900,1
261220,3
261620,0
261769,2
262090,1
262470,3
262820,0
262960,2
263270,1
263890,3
264190,2
264460,1
264770,0
265070,0
265370,1
265660,2
265990,3
266270,3
266570,2
266870,1
267210,0
267630,2
267810,1
268130,3
268440,0
268790,2
268940,1
269260,3
269880,3
270190,2
270600,0
270850,1
271080,2
271370,0
271620,3
271910,1
272140,2
272560,3
272790,0
273190,1
273190,2
273820,3
274110,0
274370,2
274720,1
275240,3
275530,0
275810,2
276130,1
276460,3
276740,0
277030,2
277330,1
277640,0
277960,0
278260,1
278590,2
278930,3
279190,0
279560,2
280070,1
280390,3
280920,2
281360,3
281910,3
282220,2
282510,2
282810,2
283070,3
283360,2
283670,3
283940,2
284240,0
284570,1
284840,3
285120,2
