107810,2
108010,0
108550,3
108880,1
109060,2
109250,0
109360,3
109580,1
110250,2
110400,0
110550,3
110700,1
110850,2
111010,0
111950,0
112150,1
112300,2
112450,3
113340,0
113580,1
113750,2
113880,3
114730,3
114930,2
115100,1
115310,0
115700,3
115880,1
116100,2
116250,0
116380,3
116600,0
116950,2
117980,1
118350,3
119320,0
119420,3
119570,1
119740,2
119910,0
120950,3
121250,1
122230,2
122310,0
122430,3
122780,1
123880,2
124210,0
124560,3
124960,1
125300,2
125650,0
126010,3
126350,1
126710,2
127100,0
127460,3
127860,1
128179,2
128509,0
128880,3
129330,1
129500,2
129660,0
130000,3
130380,1
130759,2
131120,0
131450,3
131790,1
132160,2
132560,3
132930,2
133280,1
133660,0
134010,0
134430,1
134750,2
135160,3
135510,0
135830,2
136210,1
136560,3
136930,0
137270,2
137600,1
137920,3
138260,0
138560,2
138930,1
139280,3
139680,0
139810,2
139980,1
140530,3
140960,2
141280,1
141660,0
142000,0
142360,1
142700,2
143100,3
143450,3
143800,2
144130,1
144460,0
144860,3
145280,0
145410,2
145610,1
146230,3
146400,1
146710,2
147130,0
147500,3
147850,1
148210,1
148550,2
148870,0
149270,1
149640,3
150010,0
150380,0
150750,1
151100,1
151460,2
151830,2
152210,3
152560,3
152900,1
153260,2
153680,0
154030,3
154410,1
154750,2
155130,2
155500,0
155880,1
156210,3
156560,1
156930,1
157300,0
157710,1
158080,0
158400,2
158780,1
159150,3
159530,0
159860,2
160200,1
160550,3
160810,2
161150,1
161500,0
161820,0
162190,1
162510,2
162910,3
163130,0
163250,2
163430,1
163850,3
164260,0
164610,2
164960,1
165310,3
165510,0
165700,2
166060,1
166430,3
166780,2
167130,1
167500,0
167860,1
168160,2
168500,3
168800,0
169050,2
169460,1
169630,3
170010,0
170350,2
170500,1
170930,3
171150,0
171450,2
171700,3
172400,3
172600,2
172800,1
173010,0
173310,1
173530,2
173900,0
174280,3
174620,1
174920,2
175360,0
175460,3
175830,1
176210,2
176380,0
176750,3
176950,2
177110,1
177350,0
177500,3
177680,1
177860,2
178250,0
178610,3
179010,1
179410,2
179780,0
180080,3
180450,1
180730,2
181130,0
181280,3
181650,1
181960,2
182150,0
182510,3
182680,1
182830,2
183010,0
183180,3
183350,1
184050,2
184230,3
184430,0
184680,1
184810,2
185010,0
185180,3
185500,1
186900,2
187050,0
187160,3
187360,1
187530,2
187910,0
188030,3
188450,1
188680,2
188880,0
189000,3
189230,1
189360,2
189810,1
190180,3
190610,0
190950,2
191300,1
191620,0
191990,1
192330,0
192680,3
192910,1
193260,2
193530,0
193710,3
193900,1
194230,2
194410,0
194560,3
194730,1
194850,2
195060,0
195680,1
195830,3
196200,0
196550,2
196710,1
197080,0
198550,1
198680,3
198860,0
199050,2
199230,1
199510,3
199680,0
200050,2
200200,1
200360,3
200530,0
200950,1
201160,0
201610,1
201900,2
202270,0
202600,3
202960,1
203210,2
203610,0
203780,3
203980,1
204430,2
204600,0
204910,3
205230,1
205360,2
205530,0
205850,3
205960,1
206130,2
206260,0
206430,3
206630,1
207300,2
207480,0
207650,3
207830,1
208180,2
208380,0
208750,3
209500,3
209660,2
209880,1
210360,0
210780,3
211100,1
211280,2
211650,0
212050,0
212260,1
212600,3
212780,0
213150,2
213500,1
213950,3
214330,0
214750,2
215140,1
215530,3
215860,0
216200,2
216530,1
216710,3
216850,0
217000,2
217200,1
217880,3
218030,0
218180,2
218330,1
218500,3
218710,0
219260,0
219460,1
219660,2
219830,3
220050,0
220830,1
220930,2
221130,3
221330,0
221630,1
221980,2
222380,3
222510,0
222700,2
222860,1
223010,3
223730,0
223890,2
224050,1
224190,3
224340,0
225400,3
225560,2
225720,1
225920,0
226880,0
227100,1
227230,2
227400,3
228300,3
228510,2
228660,1
228860,0
229110,0
229400,1
229610,2
229760,3
229960,0
230410,1
231450,2
231830,3
232760,3
233330,2
234380,1
234730,0
235760,0
235910,1
236260,2
237320,3
237640,2
238590,1
238780,0
239110,0
240130,1
240560,2
240980,3
241300,0
241610,2
242060,3
242430,2
242800,1
243160,0
243530,3
243860,1
244250,2
244630,0
244980,3
245350,1
245730,2
246100,0
246420,3
246750,1
247160,2
247510,3
247880,3
248230,2
248600,2
248980,1
249300,1
249690,0
250080,0
250430,1
250760,1
251140,2
251530,2
251940,3
252260,0
252610,2
252990,1
253180,3
253290,0
253460,2
253730,1
254080,3
254460,0
254780,2
255150,1
255500,3
255850,0
256160,2
256579,1
256959,3
257329,0
257630,2
258000,1
258329,3
258720,0
258920,2
259070,1
259190,3
259510,0
259840,2
260190,1
260590,3
260959,0
261310,2
261680,1
262030,3
262330,0
262730,2
263100,1
263450,3
263810,0
264160,2
264530,1
264830,3
264950,0
265280,2
265660,1
266110,3
266550,2
267060,1
267630,0
268230,2
268380,1
268710,3
269000,0
269150,2
269360,1
269620,3
269890,0
270140,2
270560,3
270710,3
270980,2
271180,2
271410,1
271730,0
271980,3
272210,1
272430,2
272660,0
272960,3
273180,0
273380,0
273710,1
273960,2
274360,3
274590,2
274850,1
275130,0
275360,3
275660,1
275960,2
276310,3
276610,0
276950,2
277280,1
277780,3
278130,0
279000,2
279310,1
279610,3
279900,0
280530,0
280700,2
281030,1
281360,3
281710,0
282160,2
